2021-07-09 18:01:38.143320,b'\x10 \x00\x04MQTT\x04\xc2\x00<\x00\x00\x00\x08username\x00\x08password\xa2\x0c\x00\x01\x00\x08dev/test'
2021-07-09 18:01:38.148627,b'\x10 \x00\x04MQTT\x04\xc2\x00<\x00\x00\x00\x08username\x00\x08password\xa2\x0c\x00\x01\x00\x0e\xf3\xa0\x81\xb6\xcb\x91ts\xf0\x90\x80\x80\x00\xff'
2021-07-09 18:01:38.159486,b'\x10 \x00\x04MQTT\x04\xc2\x00<\x00\x00\x00\x08username\x00\x08password\xa2\x0c\x00\x02\x00\x08dev/test\xe0\x00'
2021-07-09 18:01:38.180111,b'\x10 \x00\x04MQTT\x04\xc2\x00<\x00\x00\x00\x08username\x00\x08password\xa2\x0c\x00\x03\x00\x08dev/test\xe0\x00'
2021-07-09 18:01:38.184083,b'\x10 \x00\x04MQTT\x04\xc2\x00<\x00\x00\x00\x08username\x00\x08password\xa2\x0c\x00\x02\x00\x00\xe0\x00'
2021-07-09 18:02:24.108998,b'\x10 \x00\x04MQTT\x04\xc2\x00<\x00\x00\x00\x08username\x00\x08password\xa2\x0c\x00\x01\x00\x08dev/test\xe0\x00'
2021-07-09 18:02:24.118957,b'\x10 \x00\x04MQTT\x04\xc2\x00<\x00\x00\x00\x08username\x00\x08password\xa2\x0c\x00\x01\x00\x06dev/es\xe0\x00'
2021-07-09 18:02:24.218505,b'\x10 \x00\x04MQTT\x04\xc2\x00<\x00\x00\x00\x08username\x00\x08password\xa2\x0c\x00\x02\x00\x08dev/test\xe0\x00'
2021-07-09 18:02:24.219756,b'\x10 \x00\x04MQTT\x04\xc2\x00<\x00\x00\x00\x08username\x00\x08password\xa2\x0c\x00\x02\x00\rde\x08\xf3\xa0\x81\x98v/test\xe0\x00'
2021-07-09 18:02:24.329118,b'\x10 \x00\x04MQTT\x04\xc2\x00<\x00\x00\x00\x08username\x00\x08password\xa2\x0c\x00\x03\x00\x08dev/test\xe0\x00'
2021-07-09 18:02:24.329841,b'\x10 \x00\x04MQTT\x04\xc2\x00<\x00\x00\x00\x08username\x00\x08password\xa2\x0c\x00\x03\x00\x08dfv/test\xe0\x00'
2021-07-09 18:02:24.454655,b'\x10 \x00\x04MQTT\x04\xc2\x00<\x00\x00\x00\x08username\x00\x08password\xa2\x0c\x00\x04\x00\x08dev/test\xe0\x00'
